539, -29, -27, 22.5, 0
540, -29, -27, 25.5, 0
541, -29, -24, 1.5, 1
542, -29, -24, 4.5, 1
543, -29, -24, 7.5, 1
544, -29, -24, 10.5, 1
545, -29, -24, 13.5, 1
546, -29, -24, 16.5, 1
547, -29, -24, 19.5, 0
548, -29, -24, 22.5, 0
549, -29, -24, 25.5, 0
550, -29, -21, 1.5, 0
551, -29, -21, 4.5, 0
552, -29, -21, 7.5, 0
553, -29, -21, 10.5, 0
554, -29, -21, 13.5, 0
555, -29, -21, 16.5, 0
556, -29, -21, 19.5, 0
557, -29, -21, 22.5, 0
558, -29, -21, 25.5, 0
559, -29, -18, 1.5, 0
560, -29, -18, 4.5, 0
561, -29, -18, 7.5, 0
562, -29, -18, 10.5, 0
563, -29, -18, 13.5, 0
564, -29, -18, 16.5, 0
565, -29, -18, 19.5, 0
566, -29, -18, 22.5, 0
567, -29, -18, 25.5, 0
568, -29, -15, 1.5, 0
569, -29, -15, 4.5, 0
570, -29, -15, 7.5, 0
571, -29, -15, 10.5, 0
572, -29, -15, 13.5, 0
573, -29, -15, 16.5, 0
574, -29, -15, 19.5, 0
575, -29, -15, 22.5, 0
576, -29, -15, 25.5, 0
577, -29, -12, 1.5, 0
578, -29, -12, 4.5, 0
579, -29, -12, 7.5, 0
580, -29, -12, 10.5, 0
581, -29, -12, 13.5, 0
582, -29, -12, 16.5, 0
583, -29, -12, 19.5, 0
584, -29, -12, 22.5, 0
585, -29, -12, 25.5, 0
586, -29, -9, 1.5, 1
587, -29, -9, 4.5, 1
588, -29, -9, 7.5, 1
589, -29, -9, 10.5, 1
590, -29, -9, 13.5, 0
591, -29, -9, 16.5, 0
592, -29, -9, 19.5, 0
593, -29, -9, 22.5, 0
594, -29, -9, 25.5, 0
595, -29, -6, 1.5, 1
596, -29, -6, 4.5, 1
597, -29, -6, 7.5, 1
598, -29, -6, 10.5, 1
599, -29, -6, 13.5, 0
600, -29, -6, 16.5, 0
601, -29, -6, 19.5, 0
602, -29, -6, 22.5, 0
603, -29, -6, 25.5, 0
604, -29, -3, 1.5, 1
605, -29, -3, 4.5, 1
606, -29, -3, 7.5, 1
607, -29, -3, 10.5, 1
608, -29, -3, 13.5, 0
609, -29, -3, 16.5, 0
610, -29, -3, 19.5, 0
611, -29, -3, 22.5, 0
612, -29, -3, 25.5, 0
613, -29, 0, 1.5, 1
614, -29, 0, 4.5, 1
615, -29, 0, 7.5, 1
616, -29, 0, 10.5, 1
617, -29, 0, 13.5, 1
618, -29, 0, 16.5, 1
619, -29, 0, 19.5, 0
620, -29, 0, 22.5, 0
621, -29, 0, 25.5, 0
622, -29, 3, 1.5, 1
623, -29, 3, 4.5, 1
624, -29, 3, 7.5, 1
625, -29, 3, 10.5, 1
626, -29, 3, 13.5, 1
627, -29, 3, 16.5, 1
628, -29, 3, 19.5, 0
629, -29, 3, 22.5, 0
630, -29, 3, 25.5, 0
631, -29, 6, 1.5, 1
632, -29, 6, 4.5, 1
633, -29, 6, 7.5, 1
634, -29, 6, 10.5, 1
635, -29, 6, 13.5, 1
636, -29, 6, 16.5, 1
637, -29, 6, 19.5, 0
638, -29, 6, 22.5, 0
639, -29, 6, 25.5, 0
640, -29, 9, 1.5, 1
641, -29, 9, 4.5, 1
642, -29, 9, 7.5, 1
643, -29, 9, 10.5, 1
644, -29, 9, 13.5, 1
645, -29, 9, 16.5, 1
646, -29, 9, 19.5, 0
647, -29, 9, 22.5, 0
648, -29, 9, 25.5, 0
649, -29, 12, 1.5, 1
650, -29, 12, 4.5, 1
651, -29, 12, 7.5, 1
652, -29, 12, 10.5, 1
653, -29, 12, 13.5, 1
654, -29, 12, 16.5, 1
655, -29, 12, 19.5, 0
656, -29, 12, 22.5, 0
657, -29, 12, 25.5, 0
658, -29, 15, 1.5, 1
659, -29, 15, 4.5, 1
660, -29, 15, 7.5, 1
661, -29, 15, 10.5, 1
662, -29, 15, 13.5, 1
663, -29, 15, 16.5, 1
664, -29, 15, 19.5, 0
665, -29, 15, 22.5, 0
666, -29, 15, 25.5, 0
667, -29, 18, 1.5, 1
668, -29, 18, 4.5, 1
669, -29, 18, 7.5, 1
